using device: cuda
total desired batch_size: 524288
=> calculated gradient accumulation steps: 128
validation loss: 10.9450
step  572 | loss: 5.281887 | lr: 4.8084e-04 norm: 0.8602 | dt: 26.59s | tok/sec: 19717.33
step  573 | loss: 5.208606 | lr: 4.8168e-04 norm: 0.7923 | dt: 26.59s | tok/sec: 19720.06
step  574 | loss: 5.213916 | lr: 4.8252e-04 norm: 0.6990 | dt: 26.59s | tok/sec: 19718.40
step  575 | loss: 5.123060 | lr: 4.8336e-04 norm: 0.7239 | dt: 26.59s | tok/sec: 19716.18
step  576 | loss: 5.221643 | lr: 4.8420e-04 norm: 0.7670 | dt: 26.62s | tok/sec: 19692.08
step  577 | loss: 5.168059 | lr: 4.8503e-04 norm: 0.6228 | dt: 26.61s | tok/sec: 19701.66
step  578 | loss: 5.231682 | lr: 4.8587e-04 norm: 0.6338 | dt: 26.90s | tok/sec: 19486.94
step  579 | loss: 5.162978 | lr: 4.8671e-04 norm: 0.5101 | dt: 26.63s | tok/sec: 19690.76
step  580 | loss: 5.105004 | lr: 4.8755e-04 norm: 0.4609 | dt: 26.61s | tok/sec: 19700.93
step  581 | loss: 5.063429 | lr: 4.8839e-04 norm: 0.4957 | dt: 27.34s | tok/sec: 19178.91
step  582 | loss: 5.145942 | lr: 4.8923e-04 norm: 0.6805 | dt: 26.61s | tok/sec: 19699.82
step  583 | loss: 5.165155 | lr: 4.9007e-04 norm: 0.9257 | dt: 26.59s | tok/sec: 19718.26
step  584 | loss: 5.124435 | lr: 4.9091e-04 norm: 0.6880 | dt: 26.61s | tok/sec: 19700.39
step  585 | loss: 5.093479 | lr: 4.9175e-04 norm: 0.6635 | dt: 26.61s | tok/sec: 19701.20
step  586 | loss: 5.084979 | lr: 4.9259e-04 norm: 0.7368 | dt: 26.58s | tok/sec: 19722.12
step  587 | loss: 5.096619 | lr: 4.9343e-04 norm: 0.7238 | dt: 26.59s | tok/sec: 19716.57
step  588 | loss: 5.044384 | lr: 4.9427e-04 norm: 0.6080 | dt: 26.63s | tok/sec: 19688.53
step  589 | loss: 5.065261 | lr: 4.9510e-04 norm: 0.5880 | dt: 26.59s | tok/sec: 19720.09
step  590 | loss: 5.110856 | lr: 4.9594e-04 norm: 0.6511 | dt: 26.59s | tok/sec: 19716.38
step  591 | loss: 5.148129 | lr: 4.9678e-04 norm: 1.1282 | dt: 26.59s | tok/sec: 19718.31
step  592 | loss: 5.046601 | lr: 4.9762e-04 norm: 0.7276 | dt: 26.59s | tok/sec: 19720.20
step  593 | loss: 5.094020 | lr: 4.9846e-04 norm: 0.6735 | dt: 26.64s | tok/sec: 19679.01
step  594 | loss: 5.136232 | lr: 4.9930e-04 norm: 0.8198 | dt: 26.59s | tok/sec: 19718.04
step  595 | loss: 5.087053 | lr: 5.0014e-04 norm: 0.8341 | dt: 26.59s | tok/sec: 19719.13
step  596 | loss: 5.015877 | lr: 5.0098e-04 norm: 0.8758 | dt: 26.59s | tok/sec: 19718.27
step  597 | loss: 5.104596 | lr: 5.0182e-04 norm: 0.9884 | dt: 26.59s | tok/sec: 19718.40
step  598 | loss: 5.134730 | lr: 5.0266e-04 norm: 0.8540 | dt: 26.63s | tok/sec: 19688.76
step  599 | loss: 5.049938 | lr: 5.0350e-04 norm: 0.7594 | dt: 26.61s | tok/sec: 19702.85
step  600 | loss: 5.069242 | lr: 5.0434e-04 norm: 0.7527 | dt: 26.59s | tok/sec: 19714.47
step  601 | loss: 5.171624 | lr: 5.0517e-04 norm: 0.6650 | dt: 26.59s | tok/sec: 19718.57
step  602 | loss: 5.029614 | lr: 5.0601e-04 norm: 0.6763 | dt: 26.62s | tok/sec: 19693.76
step  603 | loss: 5.085228 | lr: 5.0685e-04 norm: 0.5151 | dt: 26.59s | tok/sec: 19719.41
step  604 | loss: 5.007832 | lr: 5.0769e-04 norm: 0.5880 | dt: 26.59s | tok/sec: 19720.41
step  605 | loss: 5.037269 | lr: 5.0853e-04 norm: 0.6385 | dt: 26.59s | tok/sec: 19718.36
step  606 | loss: 5.080125 | lr: 5.0937e-04 norm: 0.6453 | dt: 26.59s | tok/sec: 19720.35
step  607 | loss: 5.089670 | lr: 5.1021e-04 norm: 0.6390 | dt: 26.61s | tok/sec: 19701.13
step  608 | loss: 4.972680 | lr: 5.1105e-04 norm: 0.5119 | dt: 26.60s | tok/sec: 19707.56
step  609 | loss: 5.099809 | lr: 5.1189e-04 norm: 0.5800 | dt: 26.58s | tok/sec: 19721.88
step  610 | loss: 5.029551 | lr: 5.1273e-04 norm: 0.6269 | dt: 26.58s | tok/sec: 19722.21
step  611 | loss: 5.058396 | lr: 5.1357e-04 norm: 0.8216 | dt: 26.62s | tok/sec: 19693.60
step  612 | loss: 4.991167 | lr: 5.1441e-04 norm: 0.7476 | dt: 26.59s | tok/sec: 19718.96
step  613 | loss: 5.065484 | lr: 5.1524e-04 norm: 0.6995 | dt: 26.59s | tok/sec: 19720.94
step  614 | loss: 5.037275 | lr: 5.1608e-04 norm: 0.7552 | dt: 26.59s | tok/sec: 19714.69
step  615 | loss: 4.978439 | lr: 5.1692e-04 norm: 0.7588 | dt: 26.58s | tok/sec: 19722.07
step  616 | loss: 5.059404 | lr: 5.1776e-04 norm: 1.1977 | dt: 26.62s | tok/sec: 19695.35
step  617 | loss: 5.002175 | lr: 5.1860e-04 norm: 0.8321 | dt: 26.65s | tok/sec: 19676.34
step  618 | loss: 5.102328 | lr: 5.1944e-04 norm: 0.9924 | dt: 26.59s | tok/sec: 19721.06
step  619 | loss: 5.005577 | lr: 5.2028e-04 norm: 1.0381 | dt: 26.58s | tok/sec: 19722.09
step  620 | loss: 5.073561 | lr: 5.2112e-04 norm: 0.8785 | dt: 26.63s | tok/sec: 19690.36
step  621 | loss: 5.005230 | lr: 5.2196e-04 norm: 0.8049 | dt: 26.59s | tok/sec: 19714.67
step  622 | loss: 5.104350 | lr: 5.2280e-04 norm: 0.9007 | dt: 26.59s | tok/sec: 19718.52
step  623 | loss: 5.003945 | lr: 5.2364e-04 norm: 0.6316 | dt: 26.59s | tok/sec: 19716.46
step  624 | loss: 5.052529 | lr: 5.2448e-04 norm: 0.5841 | dt: 26.59s | tok/sec: 19717.23
step  625 | loss: 5.068502 | lr: 5.2531e-04 norm: 1.0481 | dt: 26.62s | tok/sec: 19697.69
step  626 | loss: 4.990860 | lr: 5.2615e-04 norm: 0.5273 | dt: 26.60s | tok/sec: 19710.47
step  627 | loss: 5.011393 | lr: 5.2699e-04 norm: 0.5483 | dt: 26.59s | tok/sec: 19717.60
step  628 | loss: 4.959398 | lr: 5.2783e-04 norm: 0.5736 | dt: 26.58s | tok/sec: 19723.11
step  629 | loss: 5.021924 | lr: 5.2867e-04 norm: 0.7693 | dt: 26.62s | tok/sec: 19697.62
step  630 | loss: 4.957103 | lr: 5.2951e-04 norm: 0.8280 | dt: 26.59s | tok/sec: 19718.44
step  631 | loss: 5.073402 | lr: 5.3035e-04 norm: 0.8092 | dt: 26.60s | tok/sec: 19712.09
step  632 | loss: 5.026653 | lr: 5.3119e-04 norm: 1.4159 | dt: 26.59s | tok/sec: 19718.29
step  633 | loss: 4.994721 | lr: 5.3203e-04 norm: 0.8481 | dt: 26.61s | tok/sec: 19701.38
step  634 | loss: 5.235113 | lr: 5.3287e-04 norm: 1.8438 | dt: 26.61s | tok/sec: 19701.61
step  635 | loss: 5.024292 | lr: 5.3371e-04 norm: 0.6887 | dt: 26.59s | tok/sec: 19718.96
step  636 | loss: 5.088317 | lr: 5.3455e-04 norm: 0.9334 | dt: 26.59s | tok/sec: 19720.96
step  637 | loss: 4.971150 | lr: 5.3538e-04 norm: 0.9725 | dt: 26.62s | tok/sec: 19695.28
step  638 | loss: 5.159356 | lr: 5.3622e-04 norm: 0.8268 | dt: 26.58s | tok/sec: 19723.43
step  639 | loss: 4.976393 | lr: 5.3706e-04 norm: 0.6663 | dt: 26.59s | tok/sec: 19718.22
step  640 | loss: 5.012134 | lr: 5.3790e-04 norm: 0.7020 | dt: 26.59s | tok/sec: 19720.49
step  641 | loss: 5.065271 | lr: 5.3874e-04 norm: 0.7049 | dt: 26.59s | tok/sec: 19720.70
step  642 | loss: 5.097309 | lr: 5.3958e-04 norm: 0.8466 | dt: 26.61s | tok/sec: 19704.58
step  643 | loss: 5.030559 | lr: 5.4042e-04 norm: 0.8733 | dt: 26.60s | tok/sec: 19709.94
step  644 | loss: 4.932190 | lr: 5.4126e-04 norm: 0.7391 | dt: 26.58s | tok/sec: 19724.54
step  645 | loss: 5.060632 | lr: 5.4210e-04 norm: 0.8669 | dt: 26.58s | tok/sec: 19723.99
step  646 | loss: 5.058446 | lr: 5.4294e-04 norm: 0.9410 | dt: 26.62s | tok/sec: 19696.60
step  647 | loss: 5.004909 | lr: 5.4378e-04 norm: 0.7879 | dt: 26.59s | tok/sec: 19718.79
step  648 | loss: 4.945611 | lr: 5.4462e-04 norm: 0.6522 | dt: 26.59s | tok/sec: 19717.18
step  649 | loss: 4.953398 | lr: 5.4545e-04 norm: 0.7091 | dt: 26.59s | tok/sec: 19717.44
step  650 | loss: 5.002560 | lr: 5.4629e-04 norm: 0.7718 | dt: 26.59s | tok/sec: 19715.26
step  651 | loss: 4.977660 | lr: 5.4713e-04 norm: 0.6337 | dt: 26.61s | tok/sec: 19704.09
step  652 | loss: 4.953057 | lr: 5.4797e-04 norm: 0.5828 | dt: 26.61s | tok/sec: 19701.81
step  653 | loss: 4.916862 | lr: 5.4881e-04 norm: 0.5418 | dt: 26.59s | tok/sec: 19717.00
step  654 | loss: 4.982889 | lr: 5.4965e-04 norm: 0.5221 | dt: 26.59s | tok/sec: 19720.53
step  655 | loss: 4.994564 | lr: 5.5049e-04 norm: 0.5570 | dt: 26.62s | tok/sec: 19695.63
step  656 | loss: 4.918956 | lr: 5.5133e-04 norm: 0.5902 | dt: 26.58s | tok/sec: 19723.71
step  657 | loss: 4.940917 | lr: 5.5217e-04 norm: 0.5856 | dt: 26.59s | tok/sec: 19715.18
step  658 | loss: 4.935160 | lr: 5.5301e-04 norm: 0.5003 | dt: 26.58s | tok/sec: 19724.22
step  659 | loss: 4.938629 | lr: 5.5385e-04 norm: 0.6253 | dt: 26.59s | tok/sec: 19720.29
step  660 | loss: 4.929930 | lr: 5.5469e-04 norm: 0.8287 | dt: 26.62s | tok/sec: 19696.81
step  661 | loss: 4.932485 | lr: 5.5552e-04 norm: 0.7643 | dt: 26.60s | tok/sec: 19711.83
step  662 | loss: 4.895805 | lr: 5.5636e-04 norm: 0.6150 | dt: 26.58s | tok/sec: 19721.22
step  663 | loss: 4.870248 | lr: 5.5720e-04 norm: 0.6055 | dt: 26.58s | tok/sec: 19723.17
step  664 | loss: 4.894855 | lr: 5.5804e-04 norm: 0.4534 | dt: 26.62s | tok/sec: 19693.00
step  665 | loss: 4.945548 | lr: 5.5888e-04 norm: 0.8806 | dt: 26.58s | tok/sec: 19721.66
step  666 | loss: 4.932015 | lr: 5.5972e-04 norm: 1.0213 | dt: 26.59s | tok/sec: 19719.09
step  667 | loss: 5.030507 | lr: 5.6056e-04 norm: 1.3991 | dt: 26.58s | tok/sec: 19725.55
step  668 | loss: 4.941026 | lr: 5.6140e-04 norm: 0.8677 | dt: 26.59s | tok/sec: 19718.23
step  669 | loss: 4.979239 | lr: 5.6224e-04 norm: 0.8785 | dt: 26.62s | tok/sec: 19695.56
step  670 | loss: 4.973066 | lr: 5.6308e-04 norm: 0.8225 | dt: 26.61s | tok/sec: 19700.19
step  671 | loss: 4.972663 | lr: 5.6392e-04 norm: 0.7148 | dt: 26.59s | tok/sec: 19719.52
step  672 | loss: 4.976368 | lr: 5.6476e-04 norm: 0.5980 | dt: 26.59s | tok/sec: 19717.96
step  673 | loss: 4.963219 | lr: 5.6559e-04 norm: 0.5247 | dt: 26.63s | tok/sec: 19690.94
step  674 | loss: 4.980010 | lr: 5.6643e-04 norm: 0.5774 | dt: 26.58s | tok/sec: 19722.01
step  675 | loss: 4.905486 | lr: 5.6727e-04 norm: 0.5206 | dt: 26.59s | tok/sec: 19715.89
step  676 | loss: 4.864355 | lr: 5.6811e-04 norm: 0.5119 | dt: 26.58s | tok/sec: 19723.60
step  677 | loss: 4.900704 | lr: 5.6895e-04 norm: 0.5298 | dt: 26.59s | tok/sec: 19714.31
step  678 | loss: 4.962065 | lr: 5.6979e-04 norm: 0.5501 | dt: 26.62s | tok/sec: 19695.48
step  679 | loss: 4.902285 | lr: 5.7063e-04 norm: 0.5960 | dt: 26.61s | tok/sec: 19700.58
step  680 | loss: 4.905595 | lr: 5.7147e-04 norm: 0.6250 | dt: 26.59s | tok/sec: 19714.49
step  681 | loss: 4.924741 | lr: 5.7231e-04 norm: 0.7293 | dt: 26.58s | tok/sec: 19721.28
step  682 | loss: 4.916698 | lr: 5.7315e-04 norm: 0.8295 | dt: 26.63s | tok/sec: 19691.20
step  683 | loss: 4.994294 | lr: 5.7399e-04 norm: 0.6637 | dt: 26.58s | tok/sec: 19723.73
step  684 | loss: 4.873241 | lr: 5.7483e-04 norm: 0.5568 | dt: 26.58s | tok/sec: 19725.72
step  685 | loss: 4.836433 | lr: 5.7566e-04 norm: 0.5156 | dt: 26.58s | tok/sec: 19722.86
step  686 | loss: 4.860388 | lr: 5.7650e-04 norm: 0.4795 | dt: 26.58s | tok/sec: 19724.14
step  687 | loss: 4.825746 | lr: 5.7734e-04 norm: 0.5599 | dt: 26.63s | tok/sec: 19691.18
step  688 | loss: 4.881885 | lr: 5.7818e-04 norm: 0.5425 | dt: 26.61s | tok/sec: 19702.75
step  689 | loss: 4.868135 | lr: 5.7902e-04 norm: 0.5378 | dt: 26.58s | tok/sec: 19722.14
step  690 | loss: 4.873346 | lr: 5.7986e-04 norm: 0.4745 | dt: 26.58s | tok/sec: 19722.29
step  691 | loss: 4.829389 | lr: 5.8070e-04 norm: 0.4267 | dt: 26.62s | tok/sec: 19692.49
step  692 | loss: 4.862321 | lr: 5.8154e-04 norm: 0.4125 | dt: 26.58s | tok/sec: 19724.47
step  693 | loss: 4.890737 | lr: 5.8238e-04 norm: 0.5190 | dt: 26.58s | tok/sec: 19723.50
step  694 | loss: 4.796002 | lr: 5.8322e-04 norm: 0.4133 | dt: 26.58s | tok/sec: 19723.95
step  695 | loss: 4.860583 | lr: 5.8406e-04 norm: 0.4945 | dt: 26.58s | tok/sec: 19723.89
step  696 | loss: 4.803730 | lr: 5.8490e-04 norm: 0.5693 | dt: 26.61s | tok/sec: 19700.54
step  697 | loss: 4.914115 | lr: 5.8573e-04 norm: 0.6140 | dt: 26.61s | tok/sec: 19699.45
step  698 | loss: 4.852270 | lr: 5.8657e-04 norm: 0.6504 | dt: 26.58s | tok/sec: 19725.42
step  699 | loss: 4.844016 | lr: 5.8741e-04 norm: 0.6852 | dt: 26.58s | tok/sec: 19722.66
step  700 | loss: 4.895527 | lr: 5.8825e-04 norm: 0.7003 | dt: 26.61s | tok/sec: 19699.46
step  701 | loss: 4.904022 | lr: 5.8909e-04 norm: 0.6498 | dt: 26.59s | tok/sec: 19715.02
step  702 | loss: 4.877536 | lr: 5.8993e-04 norm: 0.6436 | dt: 26.59s | tok/sec: 19718.03
step  703 | loss: 4.816565 | lr: 5.9077e-04 norm: 0.7484 | dt: 26.58s | tok/sec: 19725.09
step  704 | loss: 4.847064 | lr: 5.9161e-04 norm: 0.6302 | dt: 26.97s | tok/sec: 19441.01
step  705 | loss: 4.811589 | lr: 5.9245e-04 norm: 0.5903 | dt: 26.62s | tok/sec: 19695.92
step  706 | loss: 4.846832 | lr: 5.9329e-04 norm: 0.5657 | dt: 26.61s | tok/sec: 19701.74
step  707 | loss: 4.854683 | lr: 5.9413e-04 norm: 0.5861 | dt: 26.59s | tok/sec: 19719.61
step  708 | loss: 4.799083 | lr: 5.9497e-04 norm: 0.6572 | dt: 26.58s | tok/sec: 19723.05
step  709 | loss: 4.915635 | lr: 5.9580e-04 norm: 0.7758 | dt: 26.62s | tok/sec: 19694.22
step  710 | loss: 4.917512 | lr: 5.9664e-04 norm: 0.7923 | dt: 26.58s | tok/sec: 19727.34
step  711 | loss: 4.856353 | lr: 5.9748e-04 norm: 0.6960 | dt: 26.59s | tok/sec: 19721.08
step  712 | loss: 4.800228 | lr: 5.9832e-04 norm: 1.0376 | dt: 26.59s | tok/sec: 19720.42
step  713 | loss: 4.884322 | lr: 5.9916e-04 norm: 0.5988 | dt: 26.59s | tok/sec: 19720.18
step  714 | loss: 4.842589 | lr: 6.0000e-04 norm: 0.5498 | dt: 26.62s | tok/sec: 19698.34
step  715 | loss: 4.820393 | lr: 6.0000e-04 norm: 0.6022 | dt: 26.61s | tok/sec: 19701.01
step  716 | loss: 4.921518 | lr: 6.0000e-04 norm: 0.8168 | dt: 26.59s | tok/sec: 19721.16
step  717 | loss: 4.825118 | lr: 6.0000e-04 norm: 0.9040 | dt: 26.58s | tok/sec: 19721.20
step  718 | loss: 4.831700 | lr: 6.0000e-04 norm: 0.8634 | dt: 26.62s | tok/sec: 19693.05
step  719 | loss: 4.891499 | lr: 6.0000e-04 norm: 0.7104 | dt: 26.59s | tok/sec: 19717.17
step  720 | loss: 4.811995 | lr: 6.0000e-04 norm: 0.5831 | dt: 26.59s | tok/sec: 19719.77
step  721 | loss: 4.741616 | lr: 6.0000e-04 norm: 0.5225 | dt: 26.59s | tok/sec: 19719.07
step  722 | loss: 4.825020 | lr: 6.0000e-04 norm: 0.5614 | dt: 26.59s | tok/sec: 19713.86
step  723 | loss: 4.834136 | lr: 6.0000e-04 norm: 0.5934 | dt: 26.62s | tok/sec: 19693.67
step  724 | loss: 4.836379 | lr: 6.0000e-04 norm: 0.6452 | dt: 26.61s | tok/sec: 19702.52
step  725 | loss: 4.772214 | lr: 6.0000e-04 norm: 0.5511 | dt: 26.58s | tok/sec: 19723.36
step  726 | loss: 4.826640 | lr: 6.0000e-04 norm: 0.5253 | dt: 26.58s | tok/sec: 19723.65
step  727 | loss: 4.826870 | lr: 6.0000e-04 norm: 0.4692 | dt: 26.62s | tok/sec: 19697.29
step  728 | loss: 4.792527 | lr: 6.0000e-04 norm: 0.4378 | dt: 26.60s | tok/sec: 19711.63
step  729 | loss: 4.798746 | lr: 6.0000e-04 norm: 0.4986 | dt: 26.60s | tok/sec: 19709.91
step  730 | loss: 4.805077 | lr: 6.0000e-04 norm: 0.5609 | dt: 26.58s | tok/sec: 19722.46
step  731 | loss: 4.773617 | lr: 6.0000e-04 norm: 0.6156 | dt: 26.58s | tok/sec: 19721.30
step  732 | loss: 4.781457 | lr: 6.0000e-04 norm: 0.8132 | dt: 26.62s | tok/sec: 19698.51
step  733 | loss: 4.815779 | lr: 6.0000e-04 norm: 0.9542 | dt: 26.63s | tok/sec: 19690.02
step  734 | loss: 4.840828 | lr: 6.0000e-04 norm: 1.2781 | dt: 26.58s | tok/sec: 19724.81
step  735 | loss: 4.816315 | lr: 6.0000e-04 norm: 0.6871 | dt: 26.59s | tok/sec: 19721.04
step  736 | loss: 4.819975 | lr: 6.0000e-04 norm: 0.6350 | dt: 26.59s | tok/sec: 19720.25
step  737 | loss: 4.890884 | lr: 6.0000e-04 norm: 1.0103 | dt: 26.59s | tok/sec: 19718.06
step  738 | loss: 4.821599 | lr: 6.0000e-04 norm: 0.6616 | dt: 26.63s | tok/sec: 19689.45
step  739 | loss: 4.846824 | lr: 6.0000e-04 norm: 0.5877 | dt: 26.61s | tok/sec: 19701.28
step  740 | loss: 4.780913 | lr: 6.0000e-04 norm: 0.6500 | dt: 26.59s | tok/sec: 19716.80
step  741 | loss: 4.817098 | lr: 6.0000e-04 norm: 0.6700 | dt: 26.59s | tok/sec: 19719.00
step  742 | loss: 4.754463 | lr: 6.0000e-04 norm: 0.6787 | dt: 26.63s | tok/sec: 19690.74
step  743 | loss: 4.833813 | lr: 6.0000e-04 norm: 0.8872 | dt: 26.58s | tok/sec: 19722.63
step  744 | loss: 4.748741 | lr: 6.0000e-04 norm: 0.6913 | dt: 26.59s | tok/sec: 19715.65
step  745 | loss: 4.774111 | lr: 6.0000e-04 norm: 0.5963 | dt: 26.59s | tok/sec: 19715.00
step  746 | loss: 4.799115 | lr: 6.0000e-04 norm: 0.8222 | dt: 26.59s | tok/sec: 19720.63
step  747 | loss: 4.740740 | lr: 6.0000e-04 norm: 0.5506 | dt: 26.63s | tok/sec: 19689.12
step  748 | loss: 4.803970 | lr: 6.0000e-04 norm: 0.8424 | dt: 26.61s | tok/sec: 19700.15
step  749 | loss: 4.796644 | lr: 6.0000e-04 norm: 0.6806 | dt: 26.59s | tok/sec: 19720.87
validation loss: 5.0757
sample 0: Hello, I'm a language model, but I'd like a new system where in reality. I've tried to find a problem - to make sure that we
sample 1: Hello, I'm a language model, and there are a number of the types of people - not the type of language, or what is being the norm of
sample 2: Hello, I'm a language model, and I need you to go right on the Internet, and if they don't work, they're not going on,
sample 3: Hello, I'm a language model, with, I'm not a good part, he's a smart thing. He and a real story has been to happen
step  750 | loss: 4.723627 | lr: 6.0000e-04 norm: 0.5227 | dt: 28.10s | tok/sec: 18655.59
step  751 | loss: 4.772957 | lr: 6.0000e-04 norm: 0.4490 | dt: 26.62s | tok/sec: 19692.25
step  752 | loss: 4.789507 | lr: 6.0000e-04 norm: 0.4500 | dt: 26.59s | tok/sec: 19720.68
step  753 | loss: 4.706886 | lr: 6.0000e-04 norm: 0.5013 | dt: 26.59s | tok/sec: 19714.33
step  754 | loss: 4.739100 | lr: 6.0000e-04 norm: 0.6169 | dt: 26.59s | tok/sec: 19718.33
step  755 | loss: 4.829157 | lr: 6.0000e-04 norm: 0.8022 | dt: 26.58s | tok/sec: 19721.71
step  756 | loss: 4.702450 | lr: 6.0000e-04 norm: 0.7634 | dt: 26.63s | tok/sec: 19688.22
step  757 | loss: 4.744701 | lr: 6.0000e-04 norm: 0.6215 | dt: 26.61s | tok/sec: 19702.13
step  758 | loss: 4.708996 | lr: 6.0000e-04 norm: 0.4875 | dt: 26.60s | tok/sec: 19711.10
step  759 | loss: 4.753670 | lr: 6.0000e-04 norm: 0.4620 | dt: 26.60s | tok/sec: 19709.95
step  760 | loss: 4.674635 | lr: 6.0000e-04 norm: 0.4792 | dt: 26.62s | tok/sec: 19698.84
step  761 | loss: 4.719141 | lr: 6.0000e-04 norm: 0.4865 | dt: 26.58s | tok/sec: 19722.08
step  762 | loss: 4.690725 | lr: 6.0000e-04 norm: 0.5624 | dt: 26.58s | tok/sec: 19721.93
step  763 | loss: 4.765291 | lr: 6.0000e-04 norm: 0.8623 | dt: 26.59s | tok/sec: 19717.37
step  764 | loss: 4.723895 | lr: 6.0000e-04 norm: 0.5480 | dt: 26.59s | tok/sec: 19720.56
step  765 | loss: 4.723607 | lr: 6.0000e-04 norm: 0.7300 | dt: 26.62s | tok/sec: 19698.42
step  766 | loss: 4.709827 | lr: 6.0000e-04 norm: 0.8268 | dt: 26.60s | tok/sec: 19709.21
step  767 | loss: 4.865980 | lr: 6.0000e-04 norm: 2.1204 | dt: 26.58s | tok/sec: 19723.82
step  768 | loss: 4.782736 | lr: 6.0000e-04 norm: 0.8715 | dt: 26.59s | tok/sec: 19719.96
step  769 | loss: 4.762358 | lr: 6.0000e-04 norm: 0.8302 | dt: 26.64s | tok/sec: 19683.80
step  770 | loss: 4.699652 | lr: 6.0000e-04 norm: 0.7416 | dt: 26.61s | tok/sec: 19700.84
step  771 | loss: 4.732207 | lr: 6.0000e-04 norm: 0.6872 | dt: 26.58s | tok/sec: 19725.32
step  772 | loss: 4.744769 | lr: 6.0000e-04 norm: 0.6510 | dt: 26.58s | tok/sec: 19723.61
step  773 | loss: 4.753805 | lr: 6.0000e-04 norm: 0.5810 | dt: 26.62s | tok/sec: 19695.92
step  774 | loss: 4.686358 | lr: 6.0000e-04 norm: 0.5769 | dt: 26.59s | tok/sec: 19720.26
step  775 | loss: 4.780564 | lr: 6.0000e-04 norm: 0.6462 | dt: 26.58s | tok/sec: 19721.26
step  776 | loss: 4.686519 | lr: 6.0000e-04 norm: 0.6097 | dt: 26.58s | tok/sec: 19724.16
step  777 | loss: 4.779068 | lr: 6.0000e-04 norm: 0.5977 | dt: 26.58s | tok/sec: 19724.64
step  778 | loss: 4.682591 | lr: 6.0000e-04 norm: 0.5357 | dt: 26.61s | tok/sec: 19701.44
step  779 | loss: 4.824462 | lr: 6.0000e-04 norm: 0.5774 | dt: 26.63s | tok/sec: 19689.36
step  780 | loss: 4.696627 | lr: 6.0000e-04 norm: 0.4624 | dt: 26.58s | tok/sec: 19721.43
step  781 | loss: 4.675999 | lr: 6.0000e-04 norm: 0.4486 | dt: 26.59s | tok/sec: 19716.93
step  782 | loss: 4.646625 | lr: 6.0000e-04 norm: 0.4689 | dt: 26.62s | tok/sec: 19698.03
step  783 | loss: 4.650048 | lr: 6.0000e-04 norm: 0.5416 | dt: 26.60s | tok/sec: 19709.20
step  784 | loss: 4.740275 | lr: 6.0000e-04 norm: 0.6830 | dt: 26.59s | tok/sec: 19721.10
step  785 | loss: 4.686251 | lr: 6.0000e-04 norm: 0.8899 | dt: 26.58s | tok/sec: 19723.66
step  786 | loss: 4.680034 | lr: 6.0000e-04 norm: 0.6386 | dt: 26.61s | tok/sec: 19700.54
step  787 | loss: 4.665733 | lr: 6.0000e-04 norm: 0.6366 | dt: 26.61s | tok/sec: 19700.82
step  788 | loss: 4.704645 | lr: 6.0000e-04 norm: 0.6053 | dt: 26.58s | tok/sec: 19723.23
step  789 | loss: 4.711935 | lr: 6.0000e-04 norm: 0.5402 | dt: 26.58s | tok/sec: 19722.12
step  790 | loss: 4.746254 | lr: 6.0000e-04 norm: 0.5677 | dt: 26.59s | tok/sec: 19719.99
step  791 | loss: 4.720788 | lr: 6.0000e-04 norm: 0.5738 | dt: 26.59s | tok/sec: 19720.85
step  792 | loss: 4.707404 | lr: 6.0000e-04 norm: 0.5394 | dt: 26.61s | tok/sec: 19701.06
step  793 | loss: 4.676342 | lr: 6.0000e-04 norm: 0.4917 | dt: 26.60s | tok/sec: 19710.01
step  794 | loss: 4.609623 | lr: 6.0000e-04 norm: 0.6059 | dt: 26.58s | tok/sec: 19723.56
step  795 | loss: 4.686936 | lr: 6.0000e-04 norm: 0.5553 | dt: 26.58s | tok/sec: 19724.30
step  796 | loss: 4.692393 | lr: 6.0000e-04 norm: 0.7973 | dt: 26.62s | tok/sec: 19697.39
step  797 | loss: 4.649413 | lr: 6.0000e-04 norm: 0.6743 | dt: 26.58s | tok/sec: 19721.57
step  798 | loss: 4.637202 | lr: 6.0000e-04 norm: 0.8209 | dt: 26.58s | tok/sec: 19724.51
step  799 | loss: 4.718360 | lr: 6.0000e-04 norm: 1.0676 | dt: 26.58s | tok/sec: 19725.67
step  800 | loss: 4.706086 | lr: 6.0000e-04 norm: 0.9461 | dt: 26.58s | tok/sec: 19724.03
step  801 | loss: 4.667543 | lr: 6.0000e-04 norm: 0.6674 | dt: 26.61s | tok/sec: 19699.03
step  802 | loss: 4.645088 | lr: 6.0000e-04 norm: 0.5737 | dt: 26.60s | tok/sec: 19711.43
step  803 | loss: 4.743697 | lr: 6.0000e-04 norm: 0.4961 | dt: 26.59s | tok/sec: 19720.91
step  804 | loss: 4.668944 | lr: 6.0000e-04 norm: 0.5056 | dt: 26.59s | tok/sec: 19720.12
step  805 | loss: 4.646117 | lr: 6.0000e-04 norm: 0.5028 | dt: 26.61s | tok/sec: 19703.06
step  806 | loss: 4.630512 | lr: 6.0000e-04 norm: 0.5045 | dt: 26.59s | tok/sec: 19719.77
step  807 | loss: 4.685397 | lr: 6.0000e-04 norm: 0.6578 | dt: 26.58s | tok/sec: 19722.75
step  808 | loss: 4.671006 | lr: 6.0000e-04 norm: 0.5174 | dt: 26.59s | tok/sec: 19720.80
